conid,ticker,candidate_date,close_asof,sharesbas,sharefactor,sf1_datekey,staleness_days,computed_market_cap,vendor_marketcap_anchor,relative_diff_pct,boundary_distance_pct,market_cap_bucket,market_cap_reason_code
313130367,AVGO,2025-09-09,336.67,4703470979.0,1.0,2025-06-11,90.0,1583517574499.9302,1189554845299.0,33.12,691.76,UNBUCKETED,MARKET_CAP_SUSPECT
481863646,APP,2025-09-09,558.17,338249914.0,1.0,2025-08-06,34.0,188800954497.37997,132110268911.0,42.91,5.6,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-09-09,191.59,212677178.0,1.0,2025-08-01,39.0,40746820533.020004,32924553926.0,23.76,18.51,Large-low,MARKET_CAP_OK
41045553,CIEN,2025-09-10,129.86,141055908.0,1.0,2025-09-04,6.0,18317520212.88,16492256763.0,11.07,63.36,Large-low,MARKET_CAP_OK
47965865,SATS,2025-09-10,79.89,287716432.0,1.0,2025-08-01,40.0,22985665752.48,7748203514.0,196.66,54.03,UNBUCKETED,MARKET_CAP_SUSPECT
208813719,GOOGL,2025-09-10,239.17,12094000000.0,1.0,2025-07-24,48.0,2892521980000.0,2324103980000.0,24.46,1346.26,Mega,MARKET_CAP_OK
481863646,APP,2025-09-10,567.12,338249914.0,1.0,2025-08-06,35.0,191828291227.68,132110268911.0,45.2,4.09,UNBUCKETED,MARKET_CAP_SUSPECT
13878278,CNC,2025-09-11,34.08,491133000.0,1.0,2025-07-25,48.0,16737812640.0,13943265870.0,20.04,66.52,Large-low,MARKET_CAP_OK
41045553,CIEN,2025-09-11,132.5,141055908.0,1.0,2025-09-04,7.0,18689907810.0,16492256763.0,13.33,62.62,Large-low,MARKET_CAP_OK
47965865,SATS,2025-09-11,77.04,287716432.0,1.0,2025-08-01,41.0,22165673921.280003,7748203514.0,186.08,55.67,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-12,97.66,346922126.0,1.0,2025-08-14,29.0,33880414825.16,26449342886.0,28.1,32.24,UNBUCKETED,MARKET_CAP_SUSPECT
201113895,LITE,2025-09-12,163.02,69900000.0,1.0,2025-08-19,24.0,11395098000.0,8245404000.0,38.2,13.95,UNBUCKETED,MARKET_CAP_SUSPECT
41045553,CIEN,2025-09-15,135.9,141055908.0,1.0,2025-09-04,11.0,19169497897.2,16492256763.0,16.23,61.66,Large-low,MARKET_CAP_OK
76792991,TSLA,2025-09-15,410.04,3225448889.0,1.0,2025-07-24,53.0,1322563062445.56,984729545812.0,34.31,561.28,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-09-16,158.82,1119125101.0,1.0,2025-06-26,82.0,177739448540.82,141009762726.0,26.05,11.13,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-16,103.09,346922126.0,1.0,2025-08-14,33.0,35764201969.340004,26449342886.0,35.22,28.47,UNBUCKETED,MARKET_CAP_SUSPECT
41045553,CIEN,2025-09-16,137.48,141055908.0,1.0,2025-09-04,12.0,19392366231.84,16492256763.0,17.58,61.22,Large-low,MARKET_CAP_OK
76792991,TSLA,2025-09-16,421.62,3225448889.0,1.0,2025-07-24,54.0,1359913760580.18,984729545812.0,38.1,579.96,UNBUCKETED,MARKET_CAP_SUSPECT
201113895,LITE,2025-09-16,170.9,69900000.0,1.0,2025-08-19,28.0,11945910000.0,8245404000.0,44.88,19.46,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-09-16,211.13,212677178.0,1.0,2025-08-01,46.0,44902532591.14,32924553926.0,36.38,10.19,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-09-16,120.47,1265621000.0,1.0,2025-08-11,36.0,152469361870.0,129093342000.0,18.11,23.77,Large-high,MARKET_CAP_OK
9939,MU,2025-09-17,159.99,1119125101.0,1.0,2025-06-26,83.0,179048824908.99002,141009762726.0,26.98,10.48,UNBUCKETED,MARKET_CAP_SUSPECT
41045553,CIEN,2025-09-17,136.38,141055908.0,1.0,2025-09-04,13.0,19237204733.04,16492256763.0,16.64,61.53,Large-low,MARKET_CAP_OK
201113895,LITE,2025-09-17,163.34,69900000.0,1.0,2025-08-19,29.0,11417466000.0,8245404000.0,38.47,14.17,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-09-17,213.36,212677178.0,1.0,2025-08-01,47.0,45376802698.08,32924553926.0,37.82,9.25,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-09-17,121.9,1265621000.0,1.0,2025-08-11,37.0,154279199900.0,129093342000.0,19.51,22.86,Large-high,MARKET_CAP_OK
9939,MU,2025-09-18,168.89,1119125101.0,1.0,2025-06-26,84.0,189009038307.88998,141009762726.0,34.04,5.5,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-18,189.76,796642427.0,1.0,2025-08-21,28.0,151170866947.52,127335325532.0,18.72,24.41,Large-high,MARKET_CAP_OK
270639,INTC,2025-09-18,30.57,4377000000.0,1.0,2025-07-24,56.0,133804890000.0,99051510000.0,35.09,33.1,UNBUCKETED,MARKET_CAP_SUSPECT
76792991,TSLA,2025-09-18,416.85,3225448889.0,1.0,2025-07-24,56.0,1344528369379.6501,984729545812.0,36.54,572.26,UNBUCKETED,MARKET_CAP_SUSPECT
201113895,LITE,2025-09-18,171.5,69900000.0,1.0,2025-08-19,30.0,11987850000.0,8245404000.0,45.39,19.88,UNBUCKETED,MARKET_CAP_SUSPECT
370757467,CRWD,2025-09-18,502.63,1003820560.0,1.0,2025-08-28,21.0,504550328072.8,110922171880.0,354.87,152.28,UNBUCKETED,MARKET_CAP_SUSPECT
481863646,APP,2025-09-18,621.52,338249914.0,1.0,2025-08-06,43.0,210229086549.28,132110268911.0,59.13,5.11,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-09-18,126.32,1265621000.0,1.0,2025-08-11,38.0,159873244720.0,129093342000.0,23.84,20.06,Large-high,MARKET_CAP_OK
9939,MU,2025-09-19,162.73,1119125101.0,1.0,2025-06-26,85.0,182115227685.72998,141009762726.0,29.15,8.94,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-09-19,29.58,4377000000.0,1.0,2025-07-24,57.0,129471660000.0,99051510000.0,30.71,35.26,UNBUCKETED,MARKET_CAP_SUSPECT
76792991,TSLA,2025-09-19,426.07,3225448889.0,1.0,2025-07-24,57.0,1374267008136.23,984729545812.0,39.56,587.13,UNBUCKETED,MARKET_CAP_SUSPECT
370757467,CRWD,2025-09-19,502.55,1003820560.0,1.0,2025-08-28,22.0,504470022428.0,110922171880.0,354.8,152.24,UNBUCKETED,MARKET_CAP_SUSPECT
481863646,APP,2025-09-19,649.59,338249914.0,1.0,2025-08-06,44.0,219723761635.26,132110268911.0,66.32,9.86,UNBUCKETED,MARKET_CAP_SUSPECT
504546674,HOOD,2025-09-19,124.78,888675093.0,1.0,2025-07-31,50.0,110888878104.54001,91577968334.0,21.09,44.56,Large-high,MARKET_CAP_OK
732440574,LRCX,2025-09-19,126.92,1265621000.0,1.0,2025-08-11,39.0,160632617320.0,129093342000.0,24.43,19.68,Large-high,MARKET_CAP_OK
9939,MU,2025-09-22,164.62,1119125101.0,1.0,2025-06-26,88.0,184230374126.62,141009762726.0,30.65,7.88,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-22,112.41,346922126.0,1.0,2025-08-14,39.0,38997516183.659996,26449342886.0,47.44,22.0,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-22,200.52,796642427.0,1.0,2025-08-21,32.0,159742739462.04,127335325532.0,25.45,20.13,UNBUCKETED,MARKET_CAP_SUSPECT
270957,KLAC,2025-09-22,1071.25,1319613700.0,1.0,2025-08-08,45.0,1413636176125.0,120718261276.0,1071.02,606.82,UNBUCKETED,MARKET_CAP_SUSPECT
402783527,VRT,2025-09-22,151.96,381866664.0,1.0,2025-07-30,54.0,58028458261.44,55053716949.0,5.4,16.06,Large-high,MARKET_CAP_OK
491932113,STX,2025-09-22,229.33,212677178.0,1.0,2025-08-01,52.0,48773257230.740005,32924553926.0,48.14,2.45,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-09-22,132.2,1265621000.0,1.0,2025-08-11,42.0,167315096200.0,129093342000.0,29.61,16.34,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-09-23,166.41,1119125101.0,1.0,2025-06-26,89.0,186233608057.41,141009762726.0,32.07,6.88,UNBUCKETED,MARKET_CAP_SUSPECT
12729,TER,2025-09-23,134.68,159073532.0,1.0,2025-08-01,53.0,21424023289.760002,16569099093.0,29.3,57.15,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-23,200.87,796642427.0,1.0,2025-08-21,33.0,160021564311.49,127335325532.0,25.67,19.99,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-09-23,29.34,4377000000.0,1.0,2025-07-24,61.0,128421180000.0,99051510000.0,29.65,35.79,UNBUCKETED,MARKET_CAP_SUSPECT
270957,KLAC,2025-09-23,1071.2,1319613700.0,1.0,2025-08-08,46.0,1413570195440.0,120718261276.0,1070.97,606.79,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-09-23,228.13,212677178.0,1.0,2025-08-01,53.0,48518044617.14,32924553926.0,47.36,2.96,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-09-23,131.93,1265621000.0,1.0,2025-08-11,43.0,166973378530.0,129093342000.0,29.34,16.51,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-09-24,161.71,1119125101.0,1.0,2025-06-26,90.0,180973720082.71002,141009762726.0,28.34,9.51,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-24,109.69,346922126.0,1.0,2025-08-14,41.0,38053888000.94,26449342886.0,43.87,23.89,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-24,201.44,796642427.0,1.0,2025-08-21,34.0,160475650494.88,127335325532.0,26.03,19.76,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-09-24,31.22,4377000000.0,1.0,2025-07-24,62.0,136649940000.0,99051510000.0,37.96,31.68,UNBUCKETED,MARKET_CAP_SUSPECT
270957,KLAC,2025-09-24,1068.67,1319613700.0,1.0,2025-08-08,47.0,1410231572779.0,120718261276.0,1068.2,605.12,UNBUCKETED,MARKET_CAP_SUSPECT
76792991,TSLA,2025-09-24,442.79,3225448889.0,1.0,2025-07-24,62.0,1428196513560.31,984729545812.0,45.03,614.1,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-09-24,223.7,212677178.0,1.0,2025-08-01,54.0,47575884718.6,32924553926.0,44.5,4.85,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-09-24,128.32,1265621000.0,1.0,2025-08-11,44.0,162404486720.0,129093342000.0,25.8,18.8,UNBUCKETED,MARKET_CAP_SUSPECT
12729,TER,2025-09-25,132.87,159073532.0,1.0,2025-08-01,55.0,21136100196.84,16569099093.0,27.56,57.73,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-25,107.21,346922126.0,1.0,2025-08-14,42.0,37193521128.46,26449342886.0,40.62,25.61,UNBUCKETED,MARKET_CAP_SUSPECT
265598,AAPL,2025-09-25,256.87,14840390000.0,1.0,2025-08-01,55.0,3812050979300.0,3003398128200.0,26.92,1806.03,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-25,199.6,796642427.0,1.0,2025-08-21,35.0,159009828429.19998,127335325532.0,24.87,20.5,Large-high,MARKET_CAP_OK
270639,INTC,2025-09-25,33.99,4377000000.0,1.0,2025-07-24,63.0,148774230000.0,99051510000.0,50.2,25.61,UNBUCKETED,MARKET_CAP_SUSPECT
76792991,TSLA,2025-09-25,423.39,3225448889.0,1.0,2025-07-24,63.0,1365622805113.71,984729545812.0,38.68,582.81,UNBUCKETED,MARKET_CAP_SUSPECT
481863646,APP,2025-09-25,639.91,338249914.0,1.0,2025-08-06,50.0,216449502467.74,132110268911.0,63.84,8.22,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-09-25,219.85,212677178.0,1.0,2025-08-01,55.0,46757077583.299995,32924553926.0,42.01,6.49,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-09-26,25.11,852602102.0,1.0,2025-07-25,63.0,21408838781.22,19140917190.0,11.85,57.18,Large-low,MARKET_CAP_OK
8314,IBM,2025-09-26,284.31,931519242.0,1.0,2025-07-24,64.0,264840235693.02,242670077733.0,9.14,32.42,Mega,MARKET_CAP_OK
12729,TER,2025-09-26,135.31,159073532.0,1.0,2025-08-01,56.0,21524239614.920002,16569099093.0,29.91,56.95,UNBUCKETED,MARKET_CAP_SUSPECT
13497,VLO,2025-09-26,175.63,310651744.0,1.0,2025-07-24,64.0,54559765798.72,43596865753.0,25.15,9.12,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-26,203.92,796642427.0,1.0,2025-08-21,36.0,162451323713.84,127335325532.0,27.58,18.77,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-09-26,35.5,4377000000.0,1.0,2025-07-24,64.0,155383500000.0,99051510000.0,56.87,22.31,UNBUCKETED,MARKET_CAP_SUSPECT
481863646,APP,2025-09-26,669.86,338249914.0,1.0,2025-08-06,51.0,226580087392.04,132110268911.0,71.51,13.29,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-09-29,25.0,852602102.0,1.0,2025-07-25,66.0,21315052550.0,19140917190.0,11.36,57.37,Large-low,MARKET_CAP_OK
12729,TER,2025-09-29,134.33,159073532.0,1.0,2025-08-01,59.0,21368347553.56,16569099093.0,28.97,57.26,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-29,116.74,346922126.0,1.0,2025-08-14,46.0,40499688989.24,26449342886.0,53.12,19.0,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-29,204.95,796642427.0,1.0,2025-08-21,39.0,163271865413.65,127335325532.0,28.22,18.36,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-09-29,34.48,4377000000.0,1.0,2025-07-24,67.0,150918960000.0,99051510000.0,52.36,24.54,UNBUCKETED,MARKET_CAP_SUSPECT
12729,TER,2025-09-30,137.64,159073532.0,1.0,2025-08-01,60.0,21894880944.48,16569099093.0,32.14,56.21,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-09-30,120.06,346922126.0,1.0,2025-08-14,47.0,41651470447.56,26449342886.0,57.48,16.7,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-09-30,204.74,796642427.0,1.0,2025-08-21,40.0,163104570503.98,127335325532.0,28.09,18.45,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-09-30,33.55,4377000000.0,1.0,2025-07-24,68.0,146848350000.0,99051510000.0,48.25,26.58,UNBUCKETED,MARKET_CAP_SUSPECT
13878278,CNC,2025-09-30,35.68,491133000.0,1.0,2025-07-25,67.0,17523625440.0,13943265870.0,25.68,64.95,UNBUCKETED,MARKET_CAP_SUSPECT
182880167,ES,2025-09-30,71.14,371115181.0,1.0,2025-08-04,57.0,26401133976.34,24664314929.0,7.04,47.2,Large-low,MARKET_CAP_OK
12729,TER,2025-10-01,141.12,159073532.0,1.0,2025-08-01,61.0,22448456835.84,16569099093.0,35.48,55.1,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-10-01,130.59,346922126.0,1.0,2025-08-14,48.0,45304560434.340004,26449342886.0,71.29,9.39,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-10-01,217.74,796642427.0,1.0,2025-08-21,41.0,173460922054.98,127335325532.0,36.22,13.27,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-10-01,35.94,4377000000.0,1.0,2025-07-24,69.0,157309380000.0,99051510000.0,58.82,21.35,UNBUCKETED,MARKET_CAP_SUSPECT
402783527,VRT,2025-10-01,161.59,381866664.0,1.0,2025-07-30,63.0,61705834235.76,55053716949.0,12.08,23.41,Large-high,MARKET_CAP_OK
491932113,STX,2025-10-01,256.84,212677178.0,1.0,2025-08-01,61.0,54624006397.52,32924553926.0,65.91,9.25,UNBUCKETED,MARKET_CAP_SUSPECT
731466419,SMCI,2025-10-01,52.39,594273308.0,1.0,2025-08-28,34.0,31133978606.12,26130197353.0,19.15,37.73,Large-low,MARKET_CAP_OK
732440574,LRCX,2025-10-01,142.79,1265621000.0,1.0,2025-08-11,51.0,180718022590.0,129093342000.0,39.99,9.64,UNBUCKETED,MARKET_CAP_SUSPECT
12729,TER,2025-10-02,144.53,159073532.0,1.0,2025-08-01,62.0,22990897579.96,16569099093.0,38.76,54.02,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-10-02,131.26,346922126.0,1.0,2025-08-14,49.0,45536998258.759995,26449342886.0,72.17,8.93,UNBUCKETED,MARKET_CAP_SUSPECT
266093,AMAT,2025-10-02,223.59,796642427.0,1.0,2025-08-21,42.0,178121280252.93,127335325532.0,39.88,10.94,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-10-02,37.3,4377000000.0,1.0,2025-07-24,70.0,163262100000.0,99051510000.0,64.83,18.37,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-10-02,254.74,212677178.0,1.0,2025-08-01,62.0,54177384323.72,32924553926.0,64.55,8.35,UNBUCKETED,MARKET_CAP_SUSPECT
732440574,LRCX,2025-10-02,146.99,1265621000.0,1.0,2025-08-11,52.0,186033630790.0,129093342000.0,44.11,6.98,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-03,187.83,1122466035.0,1.0,2025-10-03,0.0,210832795354.05002,210832795354.0,0.0,5.42,Mega,MARKET_CAP_OK
12729,TER,2025-10-03,145.64,159073532.0,1.0,2025-08-01,63.0,23167469200.48,16569099093.0,39.82,53.67,UNBUCKETED,MARKET_CAP_SUSPECT
13681,WDC,2025-10-03,131.31,346922126.0,1.0,2025-08-14,50.0,45554344365.06,26449342886.0,72.23,8.89,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-10-03,36.83,4377000000.0,1.0,2025-07-24,71.0,161204910000.0,99051510000.0,62.75,19.4,UNBUCKETED,MARKET_CAP_SUSPECT
13878278,CNC,2025-10-03,38.7,491133000.0,1.0,2025-07-25,70.0,19006847100.0,13943265870.0,36.32,61.99,UNBUCKETED,MARKET_CAP_SUSPECT
4391,AMD,2025-10-06,203.71,1622843689.0,1.0,2025-08-06,61.0,330589487886.19,264718262550.0,24.88,65.29,Mega,MARKET_CAP_OK
9939,MU,2025-10-06,190.96,1122466035.0,1.0,2025-10-03,3.0,214346114043.6,210832795354.0,1.67,7.17,Mega,MARKET_CAP_OK
270639,INTC,2025-10-06,36.59,4377000000.0,1.0,2025-07-24,74.0,160154430000.0,99051510000.0,61.69,19.92,UNBUCKETED,MARKET_CAP_SUSPECT
731466419,SMCI,2025-10-06,54.62,594273308.0,1.0,2025-08-28,39.0,32459208082.96,26130197353.0,24.22,35.08,Large-low,MARKET_CAP_OK
4391,AMD,2025-10-07,211.51,1622843689.0,1.0,2025-08-06,62.0,343247668660.39,264718262550.0,29.67,71.62,UNBUCKETED,MARKET_CAP_SUSPECT
270639,INTC,2025-10-07,37.17,4377000000.0,1.0,2025-07-24,75.0,162693090000.0,99051510000.0,64.25,18.65,UNBUCKETED,MARKET_CAP_SUSPECT
13878278,CNC,2025-10-07,38.42,491133000.0,1.0,2025-07-25,74.0,18869329860.0,13943265870.0,35.33,62.26,UNBUCKETED,MARKET_CAP_SUSPECT
75960201,NEE,2025-10-07,83.21,2059292588.0,1.0,2025-07-23,76.0,171353736247.47998,149957686258.0,14.27,14.32,Large-high,MARKET_CAP_OK
731466419,SMCI,2025-10-07,55.07,594273308.0,1.0,2025-08-28,40.0,32726631071.56,26130197353.0,25.24,34.55,UNBUCKETED,MARKET_CAP_SUSPECT
4391,AMD,2025-10-08,235.56,1622843689.0,1.0,2025-08-06,63.0,382277059380.84,264718262550.0,44.41,91.14,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-08,196.54,1122466035.0,1.0,2025-10-03,5.0,220609474518.9,210832795354.0,4.64,10.3,Mega,MARKET_CAP_OK
270639,INTC,2025-10-08,37.43,4377000000.0,1.0,2025-07-24,76.0,163831110000.0,99051510000.0,65.4,18.08,UNBUCKETED,MARKET_CAP_SUSPECT
346218218,DELL,2025-10-08,164.53,672373149.0,1.0,2025-09-08,30.0,110625554204.97,82701897327.0,33.76,44.69,UNBUCKETED,MARKET_CAP_SUSPECT
731466419,SMCI,2025-10-08,58.68,594273308.0,1.0,2025-08-28,41.0,34871957713.44,26130197353.0,33.45,30.26,UNBUCKETED,MARKET_CAP_SUSPECT
4391,AMD,2025-10-09,232.89,1622843689.0,1.0,2025-08-06,64.0,377944066731.20996,264718262550.0,42.77,88.97,UNBUCKETED,MARKET_CAP_SUSPECT
9160,LLY,2025-10-09,855.35,946456759.0,1.0,2025-08-07,63.0,809551788810.65,606546278573.0,33.47,304.78,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-09,192.33,1122466035.0,1.0,2025-10-03,6.0,215883892511.55002,210832795354.0,2.4,7.94,Mega,MARKET_CAP_OK
402783527,VRT,2025-10-09,168.88,381866664.0,1.0,2025-07-30,71.0,64489642216.32,55053716949.0,17.14,28.98,Large-high,MARKET_CAP_OK
731466419,SMCI,2025-10-09,57.98,594273308.0,1.0,2025-08-28,42.0,34455966397.84,26130197353.0,31.86,31.09,UNBUCKETED,MARKET_CAP_SUSPECT
4391,AMD,2025-10-10,214.9,1622843689.0,1.0,2025-08-06,65.0,348749108766.10004,264718262550.0,31.74,74.37,UNBUCKETED,MARKET_CAP_SUSPECT
9160,LLY,2025-10-10,833.49,946456759.0,1.0,2025-08-07,64.0,788862244058.91,606546278573.0,30.06,294.43,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-10,181.6,1122466035.0,1.0,2025-10-03,7.0,203839831956.0,210832795354.0,3.32,1.92,Mega,MARKET_CAP_OK
346218218,DELL,2025-10-10,150.57,672373149.0,1.0,2025-09-08,32.0,101239225044.93,82701897327.0,22.41,49.38,Large-high,MARKET_CAP_OK
402783527,VRT,2025-10-10,169.01,381866664.0,1.0,2025-07-30,72.0,64539284882.64,55053716949.0,17.23,29.08,Large-high,MARKET_CAP_OK
731466419,SMCI,2025-10-10,52.86,594273308.0,1.0,2025-08-28,43.0,31413287060.88,26130197353.0,20.22,37.17,Large-low,MARKET_CAP_OK
4391,AMD,2025-10-13,216.42,1622843689.0,1.0,2025-08-06,68.0,351215831173.38,264718262550.0,32.68,75.61,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-13,192.77,1122466035.0,1.0,2025-10-03,10.0,216377777566.95,210832795354.0,2.63,8.19,Mega,MARKET_CAP_OK
2730877,CRL,2025-10-13,170.64,49214178.0,1.0,2025-08-06,68.0,8397907333.919999,7398367379.0,13.51,16.02,Mid,MARKET_CAP_OK
346218218,DELL,2025-10-13,153.4,672373149.0,1.0,2025-09-08,35.0,103142041056.6,82701897327.0,24.72,48.43,Large-high,MARKET_CAP_OK
402783527,VRT,2025-10-13,179.0,381866664.0,1.0,2025-07-30,75.0,68354132856.0,55053716949.0,24.16,36.71,Large-high,MARKET_CAP_OK
731466419,SMCI,2025-10-13,54.75,594273308.0,1.0,2025-08-28,46.0,32536463613.0,26130197353.0,24.52,34.93,Large-low,MARKET_CAP_OK
4391,AMD,2025-10-14,218.09,1622843689.0,1.0,2025-08-06,69.0,353925980134.01,264718262550.0,33.7,76.96,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-14,187.06,1122466035.0,1.0,2025-10-03,11.0,209968496507.1,210832795354.0,0.41,4.98,Mega,MARKET_CAP_OK
75960201,NEE,2025-10-14,84.64,2059292588.0,1.0,2025-07-23,83.0,174298524648.32,149957686258.0,16.23,12.85,Large-high,MARKET_CAP_OK
402783527,VRT,2025-10-14,175.15,381866664.0,1.0,2025-07-30,76.0,66883946199.6,55053716949.0,21.49,33.77,Large-high,MARKET_CAP_OK
538132976,CEG,2025-10-14,389.56,312405579.0,1.0,2025-08-07,68.0,121700717355.24,105096360831.0,15.8,39.15,Large-high,MARKET_CAP_OK
731466419,SMCI,2025-10-14,53.11,594273308.0,1.0,2025-08-28,47.0,31561855387.88,26130197353.0,20.79,36.88,Large-low,MARKET_CAP_OK
4391,AMD,2025-10-15,238.6,1622843689.0,1.0,2025-08-06,70.0,387210504195.39996,264718262550.0,46.27,93.61,UNBUCKETED,MARKET_CAP_SUSPECT
5437,CAT,2025-10-15,534.05,468478923.0,1.0,2025-08-06,70.0,250191168828.15,200377804946.0,24.86,25.1,Mega,MARKET_CAP_OK
72529783,GNRC,2025-10-15,191.67,58675951.0,1.0,2025-08-05,71.0,11246419528.17,11575591613.0,2.84,12.46,Large-low,MARKET_CAP_OK
79498203,UAL,2025-10-15,104.05,323732094.0,1.0,2025-07-17,90.0,33684324380.7,29530841615.0,14.06,32.63,Large-low,MARKET_CAP_OK
402783527,VRT,2025-10-15,180.51,381866664.0,1.0,2025-07-30,77.0,68930751518.64,55053716949.0,25.21,37.86,UNBUCKETED,MARKET_CAP_SUSPECT
538132976,CEG,2025-10-15,403.95,312405579.0,1.0,2025-08-07,69.0,126196233637.05,105096360831.0,20.08,36.9,Large-high,MARKET_CAP_OK
4391,AMD,2025-10-16,234.56,1622843689.0,1.0,2025-08-06,71.0,380654215691.84,264718262550.0,43.8,90.33,UNBUCKETED,MARKET_CAP_SUSPECT
5437,CAT,2025-10-16,540.96,468478923.0,1.0,2025-08-06,71.0,253428358186.08002,200377804946.0,26.48,26.71,UNBUCKETED,MARKET_CAP_SUSPECT
9939,MU,2025-10-16,202.53,1122466035.0,1.0,2025-10-03,13.0,227333046068.55,210832795354.0,7.83,13.67,Mega,MARKET_CAP_OK
270825,JBHT,2025-10-16,169.57,96799281.0,1.0,2025-07-24,84.0,16414254079.17,14493756344.0,13.25,64.14,Large-low,MARKET_CAP_OK
32106121,MPWR,2025-10-16,1026.83,47892000.0,1.0,2025-08-04,73.0,49176942360.0,39780531960.0,23.62,1.65,Large-low,MARKET_CAP_OK
538132976,CEG,2025-10-16,396.53,312405579.0,1.0,2025-08-07,70.0,123878184240.87,105096360831.0,17.87,38.06,Large-high,MARKET_CAP_OK
663174498,BG,2025-10-16,95.33,200062018.0,1.0,2025-08-05,72.0,19071912175.94,16487110903.0,15.68,61.86,Large-low,MARKET_CAP_OK
4391,AMD,2025-10-17,233.08,1622843689.0,1.0,2025-08-06,72.0,378252407032.12,264718262550.0,42.89,89.13,UNBUCKETED,MARKET_CAP_SUSPECT
269753,GILD,2025-10-17,122.81,1240806916.0,1.0,2025-08-07,71.0,152383497353.96,136836186696.0,11.36,23.81,Large-high,MARKET_CAP_OK
270825,JBHT,2025-10-17,164.85,96799281.0,1.0,2025-07-24,85.0,15957361472.85,14493756344.0,10.1,59.57,Large-low,MARKET_CAP_OK
32106121,MPWR,2025-10-17,1004.65,47892000.0,1.0,2025-08-04,74.0,48114697800.0,39780531960.0,20.95,3.77,Large-low,MARKET_CAP_OK
324057162,KDP,2025-10-17,28.03,1358435279.0,1.0,2025-07-24,85.0,38076940870.37,45602672316.0,16.5,23.85,Large-low,MARKET_CAP_OK
402783527,VRT,2025-10-17,174.0,381866664.0,1.0,2025-07-30,79.0,66444799536.0,55053716949.0,20.69,32.89,Large-high,MARKET_CAP_OK
